,0,Labels
9531,"re preservar algo histórico, claro que se puede lograr.",4
9532,"Una vista panorámica increíble. Tuve la oportunidad de visitarlo de día y de noche, ambas vistas totalmente auténticas. Hay 3 fo",4
9533,"rmas de subir hacia este monumento y apreciar la vista, contratando un tour, por el funicular y caminando por calles en subida q",4
9534,ue te exigen mucho esfuerzo. Yo recomiendo de día caminando y por noche tomar el funicular. Guanajuato es muy seguro y muy bello,4
9535,. Una ciudad encantada por todo.,4
9536,"No te puedes ir de Guanajuato, sin subir a este lugar y contemplar la espectacular vista de la ciudad. En lo personal creo que a",4
9537,l atardecer y dando el sol en el frente de la catedral y empezar a ver como se encienden las iluminaciones de la ciudad.,4
9538,Una de las edificaciones más emblemáticas de nuestra historia. El inicio de la independencia de México. Encuentras cosas muy int,4
9539,eresantes dentro del museo. Es una joya histórica cuando comprendes que hace unos años ocurrió un evento trascendental en nuestr,4
9540,a historia.,4
9541,Todos sabemos de su importancia por el triunfo de Hidalgo al inicar la Independencia. Es una edificación muy bonita y como Museo,4
9542, de sitio esta muy bien equipado. Los domingos la entrada es gratuita y ademas de todas las colecciones de la epoca de la Indepe,4
9543,ndencia en sus escalinatas interiores existen unos murales de un gran pintor guanajuatense Chávez Morado. Vísitalo.,4
9544,"Obviamente, si van a Guanajuato, tienen que ir al Callejón del Beso. Ahora bien... vayan con alguien que les cuente un poco la l",4
9545,"eyenda, así tiene un poco más de gracia.",4
9546,"Aunque la finca ha sido modificada, conserva partes inalterables, muebles, fotografías y algunas obras del extraordinario pintor",4
9547," y muralista, también ofrece otras colecciones temporales de otros artistas.",4
9548,"Es un momento emotivo para ir con tu novio y demostrar el amor que se tiene el uno por el otro, es muy romántico y una tradición",4
9549, de que si vas de visita a Guanajuato no puedes dejar de ir al callejón del beso.,4
9550,"La mejor vista que puedes obtener de la ciudad de Guanajuato, puedes subir caminando por el callejon de Calvario (El nombre refl",4
9551,eja exactamente lo que sufres para subir por ahí si no tienes una muy buena condición física) y también puedes subir por el funi,4
9552,cular que se encuentra en la calle que se encuentra a mano izquierda del Teatro Juárez (Ubicándose en la parte del frente del mi,4
9553,smo) además de que el funicular te ofrecera una grata experiencia aunque el trayecto es corto la vista que obtendrás quedara gua,4
9554,rdada para siempre en tus recuerdos...,4
9555,"Además de lo histórico que representa este monumento, venden algunas artesanías, está muy comunicado y tiene el teleférico que t",4
9556,"e baja al centro de la ciudad, visítenlo vale la pena, lo recomiendo.",4
9557,No hacen falta palabras para saber cual es la experiencia que se vive ahí. Es muy tradicional y no se puede dejar de visitar est,4
9558,e callejón.,4
9559,"Me sorprendió la historia de esta casa ya que son datos que en lo personal desconocía sobre Diego rivera, hay varios bocetos ori",4
9560,ginales de el. En lo personal lo que más me gusto fue la exposición temporal que tenían de José Parra (pintor de las fotografías,4
9561,),4
9562,Los jueves y domingos la Banda de Música del Estado de Guanajuato ofrece un concierto en el kiosco del Jardín de la Unión con un,4
9563," programa variado de autores mexicanos y clásicos.
Los días jueves en un horario de 18:00 a 19:00 horas, mientras que los doming",4
9564,os están presentes en un horario de 12:00 a 13:00 horas.,4
9565,Entrar al Jardín de la Unión es adentrarse en una plaza triangular que nos hace pensar que las manecillas del reloj se echaron h,4
9566,acia atrás.  Las xopas de los árboles se tocan unas a otras tanto que parece que son una misma. El kiosko alcanza para albergar ,4
9567,a la banda del Estado de Guanajuato que Jueves y Sábado se luce con los compases de la música tradicional de la región omcuon Vi,4
9568,"valdi, Bethoveen, o Mozart. También se logra escuchar las notas de mariachi, de banda de trío y desde luego de las estudiantinas",4
9569, que parten rombo a las callejoneadas.  La fuente de plata es un detalle que no debe de pasarse por alto.,4
9570,"Mis viajes a esta ciudad siempre han sido en temporada de cervantino, temprano hay menos gente por el solazo así que es buena op",4
9571,ción para recorrer la universidad por dentro es hermosa!! y por las tardes instalan un cine en las escaleras <3 (cervantino),4
9572,El museo de las momias es maravilloso hay momias pequeñas de años atrás y también te dan una breve reseña de ellas y al final po,4
9573,drás comprar unas de un delicioso dulce típico.,4
9574,"La primera es ir con un guía o en la callejoneada para 
disfrutar de la explicación
La segunda es ir más temprano con tu pareja ",4
9575,"para disfrutar
del beso sin gente ",4
9576,"Un legado cultural, belleza de arquitectura y ubicación céntrica, en el Centro de la ciudad, desde ahí se puede ir a los alreded",4
9577,"ores, plaza y parques.",4
9578,Es un mirador excelente desde donde puedes admirar la belleza de toda la ciudad y sacar muchas fotos.,4
9579,La tradición de este lugar mágico te inspira al amor más cuando vas con tu pareja la tradición de darse un beso en el trercer es,4
9580,"calón, lo romántico de su historia y su tragedia son muy bonitas de escuchar.",4
9581,"El acervo cultural con el que cuenta este museo es de primera, así como la orientación de todas las obras. El lugar se encuentra",4
9582, ubicado a unos pasos de la Alhóndiga de Granaditas.,4
9583,"Me encantó el lugar. Muy bien dividido sus salas aunque, para ser francos... Esperaban un poco mas acerca del héroe que va de la",4
9584," mano con éste lugar, o sea, El Pipila. Muy buen museo y muy interesante. Vayan. Vale la pena.",4
9585,"Este lugar es conocido por su incríble escalinata, pero además de un buen lugar para las fotos, la Universidad de Guanajuato da ",4
9586,"excelentes opciones para hacer algo más durante tu estancia en la ciudad, ofrece una gran cantidad de eventos durante todo el añ",4
9587,"o. A nosotros nos tocó asistir a un tinguis ecológico donde pudimos escuchar al trío de huapango ""El Guanaxteco"", grandes músico",4
9588,s.,4
9589,Recomiendo que leas la historia del teatro antes de entrar para que puedas apreciarlo más. De lo contrario hay guías adentro que,4
9590, te dan la explicación pero me tocó la mala fortuna de uno que te explicaba un poco y otro tanto era escuchar su opinion sobre l,4
9591,a historia que se enseña en las escuelas en México. Muy respetable pero no para compartir a la hora de su trabajo.,4
9592,"Es un lugar super romántico y lleno de historia, enmarcado con sus calles empedradas. Ideal para tener una experiencia inolvidab",4
9593,le al lado de tu pareja.,4
9594,"Excelente museo, existe una gran variedad de momias. No lo he visto en otros lugares. Recomiendo tomar una visita guiada para co",4
9595,mplementar la información.,4
9596,Pasearse en el funicular con la súper vista de todo Guanajuato para sacar fotos para una postal y a un precio muy accesible.,4
9597,Vista hermosa. Monumento impresionante. Los guías de turistas muy amables. Venta de dulces típicos. Mucha historia y cultura por,4
9598, conocer.,4
9599,"Un edificio muy bien conservado con interesantes salas, el personal fue muy amable, lo malo es el horario de domingo.",4
9600,"Bonito lugar, llegar lo más temprano posible para evitar el aglutinamiento de turistas que quieren una foto seria el único aviso",4
9601, y llevar algo de dinero si quieres foto se paga por entrar a cada balcón.,4
9602,En una belleza colonial digna de apreciar ubicada en el centro de la ciudad de guanajuato punto obligado en su proxima visita.,4
9603,Regrese después de 31 años y me sigue causando la misma impresión. Esta muy interesante recorrer casa uno de las salas y ver cad,4
9604,a una de las momias que ahí se exhiben. La verdad muy muy recomendable. El precio es accesible y justo por lo que ves.,4
9605,"Sin duda el corazón de la zona centro de la ciudad de Guanajuato, ideal para caminar visitar restaurantes, bares, cafe o solamen",4
9606,te admiar la arquitectura de sus edificios como el Teatro Juarez o el monumento del pipila en lo anto del cerro.,4
9607,Maravilloso teatro que hay que visitar y pagar un guía certificado. Vale la pena conocer sus detalles y si pueden coincidir con ,4
9608,alguna presentación.,4
9609,Desde ahí tienes la mejor vista de Guanajuato y si no te gusta caminar puedes subir por el teleférico.,4
9610,"Es un lugar increíblemente bello para visitar, su arquitectura y diseño son maravillosos, si tienen oportunidad de acudir a algu",4
9611,"no de los espectáculos que se ofrecen no duden en entrar, será una experiencia inolvidable.",4
9612,"Creo que nunca he visto una plaza tan alegre y bulliciosa como esta, al menos en verano, con esa mezcla de músicas apacibles y r",4
9613,"itmos trepidantes. Es el lugar de encuentro para todo, especialmente para las callejoneadas, pero también para los conciertos do",4
9614,"minicales en el kiosko central. Preciosa jardinería destinada principalmente a dar sombra a los numerosos bancos y poyetes, dond",4
9615,"e los mariachis esperan su ocasión, igual que las estudiantinas. Una noche de fin de semana puedes estar embobado hasta la madru",4
9616,gada mirando a los paseantes o uniéndote a la música de los bares cercanos,4
9617,"Además de conseguir las artesanías y famosos dulces de la region “charamuscas”, te sugiero que te des la oportunidad d comer o d",4
9618,esayunar los platillos típicos. No olvides el pozole de Guanajuato,4
9619,"Es un lugar hermoso, una parada obligada en Guanajuato. Me encanta. Además el ambiente a su alrededor a cualquier hora es genial",4
9620,.,4
9621,A pesar de ser muy pequeño la historia que hay detrás de algunas momias es muy interesante. Es un lugar para imaginar cómo es qu,4
9622,e habrán vivido esas personas en esa época. Lo realmente irritante es el acoso de los vendedores de charamuscas que te empiezan ,4
9623,a ofrecer la mercancía antes de entrar al estacionamiento y que cuando te bajas empiezan a echarte los dulces en tu bolsa para q,4
9624,ue los compres. Eso realmente es MUY MOLESTO.,4
9625,"Gran colección, bellos murales y grandes instalaciones. Necesitas ir con tiempo pues tiene mucho que ofrecer mucho que ver. Nos ",4
9626,costó $65 pesos la entrada,4
9627,Una visita a este lugar te hará deleitar la pupila con la vista panorámica del viejo y hermoso Guanajuato puedes observar todo e,4
9628,"l centro histórico además puedes ingresar y subir hasta la punta del Monumento al Pípila para incrementar la experiencia, por co",4
9629,mida no te preocupes encontrarás una gran variedad de puestos con antojitos mexicanos y muchas tiendas de souvenirs.,4
9630,"Es un lugar realmente impresionante. Cuando hay eventos en su auditorio vale la pena verlos. Los guias son muy buenos,dan amplia",4
9631, información no solo de la Universidad. Disfrutarás solo sentarte en las escalinatas.,4
9632,"Este es un lugar obligado al venir a Guanajuato, ya sea para conocer las iglesias católicas de sus alrededores, el gran teatro J",4
9633,"uárez, disfrutar del excelente ambiente, comida y bebida de sus muchos bares y restaurantes o simplemente para contemplar el mág",4
9634,"ico lugar, disfrutar de la variada música de sus artistas callejeros como bandas, mariachis o grupos norteños. En la noche, es e",4
9635,"l punto de partida de las callejoneadas con las estudiantinas, por las estrechas calles de la ciudad. Algo innolvidable.",4
9636,"Es uno de los lugares de nuestro país más emblemáticos en la historia, su arquitectura y todo su entorno son espectaculares, vis",4
9637,iten Guanajuato y quedarán sorprendidos.,4
9638,Siempre es obligado ir a este Jardín es el centro de la acción en Guanajuato. Ruidoso con mucha gente pero al mismo tiempo sabes,4
9639, que estás en el sitio indicado.,4
9640,"Es una visión extraordinaria, no te lo cree tu vista, enclavada enmedio de esta Cuidad llena de imposibles para la excelente arq",4
9641,"uitectura, es irreal",4
9642,"Si visitas Guanajuato es obligado ir al monumento al Pípila, logra una fotografía icónica desde el paisaje que podrás apreciar, ",4
9643,además cerca de ahí podrás degustar de una tienda de dulces típicos de la región.,4
9644,"Me gusta el jardín unión por las tardes oir a la banda municipal, ver a los turistas que disfrutan de las estudiantinas y comer ",4
9645,"un delicioso elote con mayonesa y queso, que venden frente a la Iglesia de San Diego.",4
9646,Excelente lugar para relajarse. También cuenta con muchos restaurantes que no debes de pasar por alto. La jardinería es sin duda,4
9647, lo que más llama la atención.,4
9648,"Es una de las mejores atracciones de Guanajuato y el mejor museo. Su interior, así como su estructura, están llenos de historia ",4
9649,y de datos muy interesantes que hacen de este lugar una visita obligatoria. El museo se divide en varias salas que relatan la hi,4
9650,"storia de México y de Guanajuato, desde la época prehispánica hasta la actualidad. y también cuenta con varias exposiciones foto",4
9651,gráficas y varios murales. La vista puede tomar de 2 a 3 horas y tiene un costo de entrada de 52 pesos por persona.,4
9652,"Muy buen lugar para conocer un poco de las historias que cuentan de las Momias de Guanajuato, y también cuentan las historias de",4
9653, cómo se hacen las momias.,4
9654,"Un icono de la ciudad no solo por la belleza de su arquitectura o lo majestuosa vista, si no, por que ahí nace la universidad de",4
9655,"l estado y donde todo estudiante se siente realizado
te reto a que subas su impresionante escalinata y tengas una de las mas mar",4
9656,avillosas vista de la ciudad.,4
9657,"Es un mercado grande donde puedes comprar gran variedad de articulos desde ropa, dulces, licores hasta artesanías, ideal para co",4
9658,mprar loa recuerdos de tú visita a Guanajuato,4
9659,Es un lugar precioso me encantó sus calles su arquitectura las personas muy amables muchos lugares donde disfrutar un poco de mú,4
9660,sica y rica comida lo recomiendo…,4
9661,"Super cerquita de nuestro hotel, practicamente saliendo, enfrente del teatro Juarez y de noche super divertido.",4
9662,"Se ve de cualquier punto de la ciudad, y se destaca entre todos los lugares que se ven de cualquier parte de Guanajuato.",4
9663,Desde el mirador del Pípila (si lo visitas antes del atardecer) puedes obtener una bella postal de la Ciudad de Guanajuato. Pued,4
9664,"es observar la Universidad de Guanajuato, el Teatro Juarez, el Castillo (que ahora es un hotel) y el guía te señalara algunas de",4
9665, las haciendas más importantes.,4
9666,"Tienen que conocer esta iglesia de tiempos de la colonia tiene mucha historia, deberiamos conocer todos los guanajuatenses es un",4
9667, orgullo.,4
9668,"Hermoso teatro, increíble que esté dentro de México, no deje de ir. Hay mucho que ver alrededor y todo te queda muy cerca ahí, d",4
9669,"isfrute y tome muchas fotos que fue lo que nosotros no hicimos, bellísima ciudad.",4
9670,"Hermoso lugar para casarse. Mal lugar para confesarse. No se requiere llegar en auto a la iglesia, nosotros rentamos turibuses.",4
9671,Es excelentemente terrible... contrariamente a las catacumbas de Palermo en Sicilia en que los cadáveres estaban vestidos y con ,4
9672,"gesto placido, estos cadáveres resecados están desnudos en su mayoría y el 90 por ciento tiene muecas de terrible sufrimiento. E",4
9673,s muy penoso pensar en lo que han pasado estas personas en vida y lo terrible de ser expuestas en la muerte. No volvería jamás p,4
9674,or una cuestión de respeto.,4
9675,"El museo es una experiencia increíble, ver los cuerpos momificados de manera natural es algo único.
El lugar está lejos del cent",4
9676,ro por lo que ve en coche o en taxi. Es un poco caro pero vale la pena. El guía fue muy bueno pero no da mucho tiempo para ver p,4
9677,or lo que si quieres ver a más detalle tienes que dejar ir al guía o regresar sobre tus pasos.,4
9678,"Todos los museos están bien organizados, realmente tienen una coordinación de sus recorridos guiados en cualquiera de ellos, se ",4
9679,disfruta de la misterioso del lugar y las momias con su galería. En verdad recomiendo esta fabulosa ciudad.,4
9680,"La atención al cliente fue muy buena y el recorrido muy agradable las exhibiciones están en perfecto estado, sólo demasiados ven",4
9681,dedores an las afueras del museo pero todo muy padre.,4
9682,"Compras un boleto para la callejoneada, empiezan desde las 8 de la noche y hay varias estudiantinas que hacen el recorrido, cant",4
9683,"an y bailan por algunas calles, cuentan algunas leyendas te dan un porrón con licor para ir brindando durante el recorrido muy b",4
9684,ueno lo recomiendo nos gustó mucho.,4
9685,"Este lugar es icono de la Historia de Guanajuato, testigo de luchas y sobre todo el encargado del testimonio de todo lo que pasó",4
9686," en esta hermosa Ciudad, el precio de entrada es realmente simbólico y vale la pena visitarlo.",4
9687,"Bueno mi experiencia en dicho lugar es muy grata, fabulosa e inolvidable, pasear un pequeño rato en el jardin es extremadamente ",4
9688,"placentero, sentarse en una de las bancas del mismo, es remembrar recuerdos de las èpocas en que uno estaba joven y paseaba por ",4
9689,"dicho lugar, y si es la primera vez se siente una paz y tranquilidad, te desestrezas de toda la rutina diaria, tu sabes, las gra",4
9690,"ndes ciudades, semaforos, ir y venir de la gente, trayectorias largas que hacer para laborar, etc, ademàs se disfruta de musica ",4
9691,"en vivo, de generos variados como norteño, mariachi, etc y que decir de la musica bohemia en vivo 100 % recomendado para que lo ",4
9692,"visiten es el Jardin de la Union, tenganlo por seguro que les resultara ameno haberlo visitado.",4
9693,"Parte de la historia de mexico, muy bien cuidado, toda las piezas en exhibicion son hermosas, solo que cobran por pasar su camar",4
9694,a,4
9695,Yo había visitado el lugar hace 30 años y era horrorífico. Ahora tiene una museografía que lo hace un recorrido interesante. La ,4
9696,gente de la tienda de recuerdos es muy amable.,4
9697,"Tuve demasiada suerte, pues el fin de semana que andaba por la ciudad me tocó una feria de productores orgánicos y una muestra d",4
9698,e Huapango en el patio principal de la Universidad. Pasamos un rato muy agradable…,4
9699,"Subir al monumento de El Pípila es toda una experiencia, desde el corto trayecto del funicular panorámico en que se van viendo d",4
9700,esde lo alto las vistas más hermosas del Jardín de la Unión hasta llegar al mirador y caminarlo eligiendo el mejor sitio para 'l,4
9701,a foto del recuerdo' con la ciudad a sus pies luciendo su magnífica arquitectura. Es un imperdible.,4
9702,"Precioso teatro de estilo clásico, justo en el centro de toda la actividad. Buenos conciertos y todo tipo de actividades.",4
9703,Vale la pena visitar éste museo. La casa de Diego Rivera bien ambientada. La muestra de obras es pequeña pero dá idea de su arte,4
9704,. Vayan.,4
9705,"Lo mejor que he visto hasta ahorita de GUANAJUATO. Impresionante el lugar y sobre todo su historia, te transporta a la época de ",4
9706,la lucha por la independencia. Es un debe al visitar esta hermosa ciudad.,4
9707,"Pues los cuates la llaman el parque de la rebanada de piza, o de pastel por la forma triangular, dicen que el nombre se debe a q",4
9708,ue los grupos independientes se reunian aqui para la formacion de estraegias e ideas para nuestra independencia.,4
9709,"La arquitectura con la que esta hecha es muy hermosa, es el punto estrategico para dirigirte a cualquier parte del centro.",4
9710,Tuve la gran oportunidad de conocer el Teatro por dentro quede sorprendido por la arquitectura que tiene y en la forma en que lo,4
9711, construyeron es espectacular lugar Guanajuato esta lleno de mucha cultura vale la pena conocer este precioso lugar lleno de cul,4
9712,tura.,4
9713,Hay un tipo teleférico que te sube desde el Teatro Juárez por lo que es accesible para todas las personas aun de edad avanzada y,4
9714," desde el monumento del Pípila se puede ver toda la ciudad, vale la pena comerte un helado y ver las artesanías, lo malo es que ",4
9715,sí vas en carro debes estar muy breve tiempo ya que casi no hay estacionamiento.,4
9716,"Simplemente indescriptible, como visitante, después de una jprnada laborar el llegar y simplemente sentarte en las escalinatas a",4
9717," disfrutar la lectura de un buen libro; o como la gente local llama ""Vamos a Juarear"" que simplemente es sentarse en las escalin",4
9718,"atas solo o con amigos a ver pasar la gente, disfrutar de los espectáculos o simplemente estar ahí. Sentarse a disfrutar de la v",4
9719,"ista es muy relajante, frente se tiene el Jardín Union con todos los locales de comida que hay, a la derecha las sombrillas de u",4
9720,"n café restaurante riquisimo, y a la izquierda el museo Diegino.",4
9721,Un lugar para poder apreciar lo hermoso de la ciudad de preferencia ve en coche porque es pesado el ascenso a menos que quieras ,4
9722,hacer ejercicio.,4
9723,"Un lugar que al principio empiezas a ver como algo sencillo, pero conforme vas avanzando y empiezas a observar los tipos de momi",4
9724,"as se empieza a poner la piel chinita, lo recomiendo.",4
9725,Místico e interesante. Sin duda volveremos. Se recomienda usar el taxi o turibus para llegar al lugar.,4
9726,"Desde este monumento pude ver toda la ciudad, me encantó. Para mí es un lugar muy romántico y tengo buenos recuerdos de él. Viaj",4
9727,é con mi novio y su familia y disfrutamos mucho esta vista.,4
9728,"Es obligado efectuar esta visita, queda en pleno centro, La iglesia está muy bien cuidada y es algo pintoresca así que recomiend",4
9729,o que lean la historia antes de ir. Sus alrededores están llenos de dulcerías de cosas típicas del lugar.,4
9730,"Era necesario pasar en este recorrido y con la persona amada, nadie quiere siete años de mala suerte ¿o si?",4
9731,Se pueden apreciar bastantes obras de arte de muchas personas no solo de Diego Rivera y de muchos estilos.,4
9732,Siendo una atracción típica de Guanajuato desde hace tiempo y visitada varias veces para mi fue esta vez muy tranquila ya que ér,4
9733,amos nada más nuestro grupo y la explicación fue muy satisfactoria ya que la realizamos a primera hora del dia.La recomiendo.,4
9734,"Si quieres observar toda la ciudad es de carácter obligatorio que visites este monumento, no te lo puedes perder, solo espero qu",4
9735,e no temas a las alturas.,4
9736,"A pesar de la visita que tiene este antiguo museo, no esta en mal estado las momias. Siguen derechas.",4
9737,"Vida bohemia, un buen café, una buena comida... Para pasar un buen rato, ambiente agradable... Muy muy recomendable.",4
9738,Hermoso mercado. Lugar recomendado para amantes de este tipo de espacios y aventurados paladares q deseen probar comida local.,4
9739,Estar dentro de ese edificio es como regresar a aquellas épocas donde ir al teatro era de las pocas actividades que tenía la soc,4
9740,iedad. Donde era el lugar de los grandes eventos. Ver los detalles que adornan cada uno de sus rinconces es maravillarse con el ,4
9741,arte plasmado dentro de este inmueble. Lo mejor es que se pueda conservar a pesar del paso del tiempo.,4
9742,"Intentar subir en coche y ver desde arriba la ciudad es complicado sobre todo por la estacionada, creo lo mejor es por el telefé",4
9743,rico.,4
9744,"Un edificio hermoso, que tiene cierta magia al recorrer sus pasillos que llevan a lugares que uno no se imagina, es como un cast",4
9745,"illo. Y como parte de la identidad de Guanajuato sus míticas escalinatas, únicas en su arquitectura, altas y llenas de historias",4
9746,. Debe ser visitada por ser uno de los lugares más representativos de Guanajuato.,4
9747,"We stayed at the Hotel Posada Santa Fe ON the Jardin which make it easy to go out for a stroll. Lots of mariachis, singing troub",4
9748,"adours, street vendors, tour guides, good restaurants and little shops surround this small but energetic garden. Best free enter",4
9749,tainment just sitting on a bench and watch what walks by! ,4
9750,"Es bueno ver el callejón y más si va uno en compañía de una estudiantina y mucha gente ansiosa de verlo,y cumplir la tradición d",4
9751,el beso en el callejón es obligatorio y muy divertido.,4
9752,"La historia es muy romántica si vas en pareja, vale la pena pagar a un guía para que te cuenten la historia, no lo recomiendo en",4
9753, grupos grandes.,4
9754,Es un lugar con una magia especial y unas vistas impresionantes sobre todo estar listos y pasarla muy bien en la callejoneada co,4
9755,n la estudiantina y compartir las leyendas de Guanajuato.,4
9756,"Sin duda alguna el lugar que no podemos dejar de visitar, súper romántico para parejas que desean sellar su amor, te sientes com",4
9757,o si estuvieras realizando una pelicula de amor.,4
9758,De niña conocí este lugar y ahora que he regresado tiene la estructura que Mexico da a sus museos. Bien organizado limpio y con ,4
9759,"la historia a flor de piel. Hay guias super preparados, amables. Esta en el centro se debe visitar. Es gratis los domingos y la ",4
9760,"entrada no cuesta mucho, vale la pena visitarlo.",4
9761,"Es muy impresionante ver a las momias, tienes que ser bastante paciente ya que por lo general hay mucha fila para poder entrar.",4
9762,"Aquí se puede llegar por medio de funicular o por tour, tiene una vista de todo Guanajuato que vale la pena ver.",4
9763,"En pleno centro de Guanajuato esta este mercado popular donde se puede encontrar de todo en artesanías, ropa, recuerditos, comid",4
9764,"a, etc...es un lugar que se tiene que visitar forzosamente en tu visita a Guanajuato, con su entrada tipo Bellas Artes, hasta el",4
9765," buen trato de su gente y la gran diversidad de articulo lo hacen un lugar bello, sin lugar a duda es muy recomendable visitarlo",4
9766, en su estancia a Guanajuato.,4
9767,Subir al Pípila se puede hacer entre callejones (justo detrás del Teatro Juárez) o en autóbus que sale del centro con la leyenda,4
9768," ""Pípila IMSS"" cobran 5 pesos así no necesitarás tomar un tour es un lugar obligado en Guanajuato imperdible vista.",4
9769,"Desde el momento en que ves este edificio comienzas a tratar de viajar en el tiempo, es imposible no comenzar a imaginar esos pa",4
9770,"sajes que en algún momento estudiamos en la escuela. Realmente es maravilloso, algo que no te puedes perder si visitas esta ciud",4
9771,ad.,4
9772,Estupenda conservación del inmueble de la casa natal de Diego Rivera. Gran fachada de color rojo. Un imperdible de Guanajuato.,4
9773,"Sin duda el lugar con mejor vista de Guanajuato, la estatua es muy bonita y grande y es el lugar para tomarte la clásica foto co",4
9774,n la ciudad llena de colores al fondo. Genial. Por $10 pesos puedes subir al Pípila. Hay restaurantes alrededor con vista genial,4
9775,.,4
9776,"Puedes tomarte la foto por tu cuenta o comprarla, además si
quieres por una cuota puedes sbir a los balcones",4
9777,"En el callejón hay alguien que te da una explicación sobre el callejón, se le da una propina voluntaria al que hace la explicaci",4
9778,"ón, si no subes al balcón no se paga nada, si quieres subir al balcón, hay 2 opciones, consumir en las tiendas que tienen el bal",4
9779,cón o pagar $20 por persona.,4
9780,"Definitivamente es el mejor sitio para compra de suvenirs Ya que ofrece una interesante arquitectura para admirar, así como gran",4
9781," cantidad de puestos, donde se venden las más diversas artesanías y recuerdos de la ciudad capital de Guanajuato a precios muy e",4
9782,conómicos.,4
9783,"Lugar historico, muy bello, bien restaurado y mantenido, no te lo puedes perder en tu visita a Guanajuato.",4
9784,"Excelente vista, excelente lugar para todas las temporadas, como recomendación lleven suéter en las noches ya que el aire es muy",4
9785, frío.,4
9786,"Sin duda un indispensable, desde las alturas se puede observar prácticamente toda la ciudad y lo pintoresca que es, parece que f",4
9787,"uera un cuadro pintado por alguien, realmente te transporta y la tranquilidad del lugar (si no vas en temporada alta) hace de es",4
9788,te un lugar excelentepara pensar o leer un buen libro.,4
9789,Excelente vista la que te ofrece ese lugar. Estupendo lugar en el que puedes apreciar todo Guanajuato.Sin lugar a dudas es una v,4
9790,ista la cual te facilita imaginar lo que te cuenta el guía. Don Nati es un guía muy preparado que te lleva de la mano por la his,4
9791,toria.,4
9792,"La pasamos increíble, tomamos la callejoneada y en compañía de la estudiantina terminamos en el callejón del beso. Excelente com",4
9793,binación.,4
9794,"Este lugar esta lleno de historia, es casi obligada su visita para conocer mas el desenlace de Mexico",4
9795,"Es sin duda un buen lugar para visitar. Encontraras 57 cuerpos, sin duda lo más triste es ver a los bebés .Al salir no dejen de ",4
9796,comprar su recuerdito de las momias.,4
9797,Un hermoso lugar q cada año recibe a más de 17 millones de visitantes para demostrar su fe católica.espero regresar pronto a est,4
9798,e lugar muy especial.,4
9799,"Yo vivo en Guanajuato y la visita la hago dos veces al mes con mis hijos y esposo, ya que la vista en las noches es espectacular",4
9800," puedes degustar un elotito, la primera vez que llegue vivir a Guanajuato quede sorprendida por tal monumento, de hecho durante ",4
9801,el dia puedes subir hasta la cabeza del Pípila. Sí visitas por primera vez Guanajuato Capital quedarás sorprendido por tan bella,4
9802, ciudad.,4
9803,Es un maravilloso lugar para visitar!... Tiene mucha historia!! recomiendo pegues por uno de los guias que se encuentran al prin,4
9804,"cipio de la escalinata,. Ellos subiran contigo y te contaran la hisotira del lugar! es asombroso... ¡Ademas la vista es espectac",4
9805,ular!,4
9806,Excelente lugar enfrente del Teatro Juarez jardin pequño provincial deonde hay excelentes hoteles y restaurants desde el Famoso ,4
9807,"Valadez hasta cafe Starbucks, hay grupos musicales: estudiantinas, mariachis, Mimos, pregonweros de todo ves los que Cubiertos d",4
9808,e color plata y oro que pasan laargos minutos sin moverse. Observas el teleferico que sube al pipila.,4
9809,Extraño e impresionante lugar. Muy buenas instalaciones (remodelado). Siempre soliciten guía para comprender la historia del lug,4
9810,ar.,4
9811,"Sin duda el teatro más hermoso de la República, después de bellas artes en la CDMX. Una arquitectura impresionante enmarcando to",4
9812,talmente el jardín de la unión . Su interior majestuoso y opulento. No dejen de visitar y si tienen la opción de algún evento en,4
9813, su interior no dejen de aprovecharlo.,4
9814,"El lugar es emblemático. Date un beso con tu pareja o con 
quien vayas en el tercer escalón. No hagas mucho caso de
lo que te cu",4
9815,"entan de leyenda, pero es divertido… el lugar
luego está medio sucio pero disfruta.",4
9816,"Para entrar había una fila enorme, tardamos aprox 1:30hrs formados. El guía muy amable y con una amplia explicación, es cierto q",4
9817,"ue piden propina sin embargo creo que lo vale por lo bien que explican. Es museo es realmente pequeño, el recorrido dura aprox 3",4
9818,"0 mins, pero considero que es suficiente e interesante.",4
9819,"La albóndiga es un lugar lleno de historia, lo mejor es que un historiador te vaya narrando lo ocurrido en este lugar, es un mus",4
9820,"eo, el recorrido te lleva aproximadamente 1 hora, es gratuito, puedes ir con niños.",4
9821,"Bonito lugar para sentarte y descansar de caminar por Guanajuato, El ambiente alrededor es agradable, tanto familiar, con amigos",4
9822, o en pareja.,4
9823,"Aparte de apreciar el monumento se puede ver la ciudad desde arriba, una vista bellísima, no puedes faltar a verla muy bonito.",4
9824,En edificio con mucha historia que se conserva en un excelente estado a pesar de tantos años. Vale la pena visitar (es sin costo,4
9825,),4
9826,"Excelente obra arquitectónica del siglo XIX, yace al lado del parque Union y corazón de Guanajuato, sus 12 columnas imponentes, ",4
9827,"parecen guardianes de esta hermosa ciudad colonial, su interior la sala de espectáculos sigue los modelos de las salas europeas;",4
9828," tiene forma de herradura, con cuatro órdenes de palcos y localidades generales; su decoración interior es de estilo oriental. T",4
